Lemma,L_appearances,Clean Value,CV_appearances,T_L_appearances,P_L_appearances,P_CV_appearances
šikkû I,26,ši-ku,1,194888,0.00013340997,0.03846154
barārītu I,26,EN.NUN.AN.USAN₂,10,194888,0.00013340997,0.3846154
barārītu I,26,EN.NUN.AN.TA,4,194888,0.00013340997,0.15384616
barārītu I,26,EN.NUN.AN.USAN,10,194888,0.00013340997,0.3846154
barārītu I,26,ba-ra-ar-ti,2,194888,0.00013340997,0.07692308
šāt urri I,12,EN.NUN.U₄.ZAL,2,194888,6.1573824E-05,0.16666667
šāt urri I,12,EN.NUN.U₄.ZAL.LE,5,194888,6.1573824E-05,0.41666666
šāt urri I,12,ša₂-tur₂-ri,1,194888,6.1573824E-05,0.083333336
šāt urri I,12,EN.NU.UN.U₄.ZAL.LE,1,194888,6.1573824E-05,0.083333336
šāt urri I,12,EN.NUN.U₄.ZAL.LI,1,194888,6.1573824E-05,0.083333336
šāt urri I,12,EN.NUN.UD.ZAL.LE,1,194888,6.1573824E-05,0.083333336
šāt urri I,12,EN.NUN.U₄.ZAL.LA,1,194888,6.1573824E-05,0.083333336
qatû II,57,TIL,14,194888,0.00029247568,0.24561404
qatû II,57,AL.TIL,20,194888,0.00029247568,0.3508772
qatû II,57,u₂-qat-ti,2,194888,0.00029247568,0.03508772
qatû II,57,u₂-qat-tu-u,1,194888,0.00029247568,0.01754386
qatû II,57,i-qa₂-at-ti,1,194888,0.00029247568,0.01754386
qatû II,57,qa₂-ti,1,194888,0.00029247568,0.01754386
qatû II,57,taq-tu-u₂,1,194888,0.00029247568,0.01754386
qatû II,57,TIL-ma,4,194888,0.00029247568,0.07017544
qatû II,57,qa-tu-u₂,3,194888,0.00029247568,0.05263158
qatû II,57,uq-ta-at-tu-u₂,1,194888,0.00029247568,0.01754386
qatû II,57,TIL-u-ma,1,194888,0.00029247568,0.01754386
qatû II,57,iq-ta-a,1,194888,0.00029247568,0.01754386
qatû II,57,uq-ta-ta₅,1,194888,0.00029247568,0.01754386
qatû II,57,TIL-MEŠ,1,194888,0.00029247568,0.01754386
qatû II,57,qu-ti-i,1,194888,0.00029247568,0.01754386
qatû II,57,qa₂-ti-tu₄,1,194888,0.00029247568,0.01754386
qatû II,57,TIL-u₂,1,194888,0.00029247568,0.01754386
qatû II,57,u₂-qat-ta,1,194888,0.00029247568,0.01754386
qatû II,57,u₂-qat-tu-šu,1,194888,0.00029247568,0.01754386
abālu I,32,HAD₂-ma,1,194888,0.00016419687,0.03125
abālu I,32,HAD₂.DU,5,194888,0.00016419687,0.15625
abālu I,32,HAD₂.A,10,194888,0.00016419687,0.3125
abālu I,32,it-ta-nab-bal,2,194888,0.00016419687,0.0625
abālu I,32,li-ba-lu,2,194888,0.00016419687,0.0625
abālu I,32,HAD₂-ME,2,194888,0.00016419687,0.0625
abālu I,32,ša₂-bu-lat,2,194888,0.00016419687,0.0625
abālu I,32,HAD₂-MEŠ,2,194888,0.00016419687,0.0625
abālu I,32,mu-ub-bil,1,194888,0.00016419687,0.03125
abālu I,32,i-tab-lu,1,194888,0.00016419687,0.03125
abālu I,32,ub-ba-lu,1,194888,0.00016419687,0.03125
abālu I,32,a-ba-la,1,194888,0.00016419687,0.03125
abālu I,32,HAD₂.RA₂,1,194888,0.00016419687,0.03125
abālu I,32,tu-bal,1,194888,0.00016419687,0.03125
hiṣbu I,13,hi-ṣib-ša₂,5,194888,6.670498E-05,0.3846154
hiṣbu I,13,hi-ṣib,3,194888,6.670498E-05,0.23076923
hiṣbu I,13,hi-ṣi₂-ib,1,194888,6.670498E-05,0.07692308
hiṣbu I,13,hi-ṣib-šu₂-nu,1,194888,6.670498E-05,0.07692308
hiṣbu I,13,hi-iṣ-bu,1,194888,6.670498E-05,0.07692308
hiṣbu I,13,MA.DAM,2,194888,6.670498E-05,0.15384616
šahluqtu I,33,NIG₂.HA.LAM.MA,21,194888,0.00016932802,0.6363636
šahluqtu I,33,NAM.GILIM.MA,6,194888,0.00016932802,0.18181819
šahluqtu I,33,ša₂-ah-lu-uq-ti,2,194888,0.00016932802,0.060606062
šahluqtu I,33,tah-lu-uq-ta,1,194888,0.00016932802,0.030303031
šahluqtu I,33,šah₂-lu-uq-ti,2,194888,0.00016932802,0.060606062
šahluqtu I,33,tah-lu-u₂-uq-ta,1,194888,0.00016932802,0.030303031
ubbuṭu II,11,ub-bu-ṭu,6,194888,5.6442674E-05,0.54545456
ubbuṭu II,11,ub-bu-ṭu₂,5,194888,5.6442674E-05,0.45454547
sūmu I,23,SA₅-šu₂,5,194888,0.0001180165,0.2173913
sūmu I,23,SA₅,1,194888,0.0001180165,0.04347826
sūmu I,23,su₂-mu-um,14,194888,0.0001180165,0.6086956
sūmu I,23,SA₅-MEŠ,1,194888,0.0001180165,0.04347826
sūmu I,23,su-ma,1,194888,0.0001180165,0.04347826
sūmu I,23,su-ma-am,1,194888,0.0001180165,0.04347826
tillatu I,26,ILLAT-MEŠ,7,194888,0.00013340997,0.26923078
tillatu I,26,til-la-tu₂,1,194888,0.00013340997,0.03846154
tillatu I,26,ILLAT-MEŠ-MU,1,194888,0.00013340997,0.03846154
tillatu I,26,ILLAT-ka,1,194888,0.00013340997,0.03846154
tillatu I,26,ti-il-la-tu-ka,1,194888,0.00013340997,0.03846154
tillatu I,26,ti-il-la-tu-šu,1,194888,0.00013340997,0.03846154
tillatu I,26,ILLAT,7,194888,0.00013340997,0.26923078
tillatu I,26,til-la-ti,1,194888,0.00013340997,0.03846154
tillatu I,26,til-la-tu-šu₂,2,194888,0.00013340997,0.07692308
tillatu I,26,til-la-a-ti,2,194888,0.00013340997,0.07692308
tillatu I,26,til-lat,1,194888,0.00013340997,0.03846154
tillatu I,26,til-la-tu-u₂-a,1,194888,0.00013340997,0.03846154
 'Technical',2087, ['CANONICAL',2087,194888,0.010708715,1
a-mur,1,a-mur,1,194888,5.131152E-06,1
su-uq-ti,1,su-uq-ti,1,194888,5.131152E-06,1
ia-a-nu,2,ia-a-nu,2,194888,1.0262304E-05,1
a-gur-ru,1,a-gur-ru,1,194888,5.131152E-06,1
u₂-ṣal-li,1,u₂-ṣal-li,1,194888,5.131152E-06,1
iškāru I,54,EŠ₂.GAR₃,52,194888,0.00027708223,0.962963
iškāru I,54,iš-ka-ri-im,1,194888,0.00027708223,0.018518519
iškāru I,54,iš-ka-rat,1,194888,0.00027708223,0.018518519
šiknu I,79,ši-ki-in,3,194888,0.00040536103,0.03797468
šiknu I,79,ši-ik-na-tu₄,1,194888,0.00040536103,0.012658228
šiknu I,79,ši-kin,10,194888,0.00040536103,0.12658228
šiknu I,79,GAR-šu₂,55,194888,0.00040536103,0.6962025
šiknu I,79,GAR-šu,1,194888,0.00040536103,0.012658228
šiknu I,79,šik-na-ti,1,194888,0.00040536103,0.012658228
šiknu I,79,GAR,3,194888,0.00040536103,0.03797468
šiknu I,79,šik-na,1,194888,0.00040536103,0.012658228
šiknu I,79,sik-na-at,1,194888,0.00040536103,0.012658228
šiknu I,79,šik-na-at,3,194888,0.00040536103,0.03797468
maṣṣaru I,7,{lu₂}EN.NUN,2,194888,3.5918067E-05,0.2857143
maṣṣaru I,7,ma-aṣ-ṣa-ri-šu₂,1,194888,3.5918067E-05,0.14285715
maṣṣaru I,7,ma-ṣa-ar,1,194888,3.5918067E-05,0.14285715
maṣṣaru I,7,ma-ṣar,2,194888,3.5918067E-05,0.2857143
maṣṣaru I,7,EN.NUN-šu₂,1,194888,3.5918067E-05,0.14285715
mūlû I,3,mu-le-e,2,194888,1.5393456E-05,0.6666667
mūlû I,3,mu-lu-u₂,1,194888,1.5393456E-05,0.33333334
mil'u I,6,{na₄}AN.ZAH,5,194888,3.0786912E-05,0.8333333
mil'u I,6,{na₄}AN.BIR₇,1,194888,3.0786912E-05,0.16666667
gallû I,32,GAL₅.LA₂,5,194888,0.00016419687,0.15625
gallû I,32,gal-lu-u,6,194888,0.00016419687,0.1875
gallû I,32,gal-lu-u₂,11,194888,0.00016419687,0.34375
gallû I,32,GAL₅.LA₂-MEŠ,5,194888,0.00016419687,0.15625
gallû I,32,gal-le-e,3,194888,0.00016419687,0.09375
gallû I,32,GAL₅.LA₂-ia,1,194888,0.00016419687,0.03125
gallû I,32,ga-lu-u,1,194888,0.00016419687,0.03125
pūṣu I,7,BABBAR,7,194888,3.5918067E-05,1
ṣillû II,6,{giš}DALLA₂,1,194888,3.0786912E-05,0.16666667
ṣillû II,6,{giš}IGI.DU₃,1,194888,3.0786912E-05,0.16666667
ṣillû II,6,ṣil-lu,1,194888,3.0786912E-05,0.16666667
ṣillû II,6,ṣil-lu-u₂,1,194888,3.0786912E-05,0.16666667
ṣillû II,6,ṣil-le-e,1,194888,3.0786912E-05,0.16666667
ṣillû II,6,ṣil-la-a,1,194888,3.0786912E-05,0.16666667
edēdu I,5,SIG,1,194888,2.5655761E-05,0.2
edēdu I,5,ed-di,1,194888,2.5655761E-05,0.2
edēdu I,5,ed-da-ma,1,194888,2.5655761E-05,0.2
edēdu I,5,e-du-ud-ma,2,194888,2.5655761E-05,0.4
ṣūmu I,2,IMMIN,1,194888,1.0262304E-05,0.5
ṣūmu I,2,ṣu₂-mu,1,194888,1.0262304E-05,0.5
kubru I,2,kub-ri,1,194888,1.0262304E-05,0.5
kubru I,2,ku-ub-ri,1,194888,1.0262304E-05,0.5
arāqu I,45,SIG₇,26,194888,0.00023090185,0.5777778
arāqu I,45,li-ri-qu,1,194888,0.00023090185,0.022222223
arāqu I,45,SIG₇-MEŠ,5,194888,0.00023090185,0.11111111
arāqu I,45,a-ra-qu,1,194888,0.00023090185,0.022222223
arāqu I,45,SIG₇-at,2,194888,0.00023090185,0.044444446
arāqu I,45,SIG₇-at₂,2,194888,0.00023090185,0.044444446
arāqu I,45,SIG₇-MEŠ-ma,2,194888,0.00023090185,0.044444446
arāqu I,45,i-ta-nar-ri-qu,1,194888,0.00023090185,0.022222223
arāqu I,45,i-ru-qu,1,194888,0.00023090185,0.022222223
arāqu I,45,šum-ru-qu,1,194888,0.00023090185,0.022222223
arāqu I,45,SIG₇-ma,3,194888,0.00023090185,0.06666667
Šarru-kin I,11,LUGAL-GI.NA,8,194888,5.6442674E-05,0.72727275
Šarru-kin I,11,LUGAL.GI.NA,3,194888,5.6442674E-05,0.27272728
urqu I,1,SIG₇,1,194888,5.131152E-06,1
išpallurtu I,12,BAR-tu₄,3,194888,6.1573824E-05,0.25
išpallurtu I,12,BAR-tum,1,194888,6.1573824E-05,0.083333336
išpallurtu I,12,iš-pa-lu-ur-tu₄,1,194888,6.1573824E-05,0.083333336
išpallurtu I,12,iš-pa-lu-ur-ta,4,194888,6.1573824E-05,0.33333334
išpallurtu I,12,BAR-MEŠ,2,194888,6.1573824E-05,0.16666667
išpallurtu I,12,pal-ur₂-tu₂,1,194888,6.1573824E-05,0.083333336
entu I,5,NIN.DINGIR,1,194888,2.5655761E-05,0.2
entu I,5,EREŠ.DINGIR,1,194888,2.5655761E-05,0.2
entu I,5,NIN.DINGIR.RA,1,194888,2.5655761E-05,0.2
entu I,5,en-ti,1,194888,2.5655761E-05,0.2
entu I,5,NIN.DIGIR.RA,1,194888,2.5655761E-05,0.2
erēšu II,23,ir-ri-iš,1,194888,0.0001180165,0.04347826
erēšu II,23,URU₄-MEŠ,2,194888,0.0001180165,0.08695652
erēšu II,23,ni-ri-ša₂,1,194888,0.0001180165,0.04347826
erēšu II,23,i-te-er-šu₂-u₂-in-ni,1,194888,0.0001180165,0.04347826
erēšu II,23,li-te-riš-ka,1,194888,0.0001180165,0.04347826
erēšu II,23,i-ri-šu-ma,1,194888,0.0001180165,0.04347826
erēšu II,23,APIN-ka,1,194888,0.0001180165,0.04347826
erēšu II,23,e-re-ši,2,194888,0.0001180165,0.08695652
erēšu II,23,APIN-eš,1,194888,0.0001180165,0.04347826
erēšu II,23,te-ri-ši-in-ni,1,194888,0.0001180165,0.04347826
erēšu II,23,er-šet,1,194888,0.0001180165,0.04347826
erēšu II,23,li-ter-riš-ka,1,194888,0.0001180165,0.04347826
erēšu II,23,i-te-er-šu,2,194888,0.0001180165,0.08695652
erēšu II,23,URU₄-eš,1,194888,0.0001180165,0.04347826
erēšu II,23,URU₄-MEŠ-iš,2,194888,0.0001180165,0.08695652
erēšu II,23,e-ri-iš-ma,2,194888,0.0001180165,0.08695652
erēšu II,23,er-ša₂-a-ku-ma,1,194888,0.0001180165,0.04347826
erēšu II,23,e-ta-nar-riš,1,194888,0.0001180165,0.04347826
tarāku I,16,GE₆.GE₆,1,194888,8.2098435E-05,0.0625
tarāku I,16,tur-ru-uk,2,194888,8.2098435E-05,0.125
tarāku I,16,GI₆-ma,2,194888,8.2098435E-05,0.125
tarāku I,16,ta-ra-ku,1,194888,8.2098435E-05,0.0625
tarāku I,16,GI₆-ik,4,194888,8.2098435E-05,0.25
tarāku I,16,ta-ri-ik,4,194888,8.2098435E-05,0.25
tarāku I,16,tur-ru-kat₃,1,194888,8.2098435E-05,0.0625
tarāku I,16,u₂-tar-ra-ak,1,194888,8.2098435E-05,0.0625
ṣalāmu I,42,ṣu₂-lum,1,194888,0.0002155084,0.023809524
ṣalāmu I,42,GI₆-ma,4,194888,0.0002155084,0.0952381
ṣalāmu I,42,GE₆-MEŠ,1,194888,0.0002155084,0.023809524
ṣalāmu I,42,li-iṣ-li-ma,1,194888,0.0002155084,0.023809524
ṣalāmu I,42,GI₆,17,194888,0.0002155084,0.4047619
ṣalāmu I,42,ṣa-li-im,1,194888,0.0002155084,0.023809524
ṣalāmu I,42,GE₆,6,194888,0.0002155084,0.14285715
ṣalāmu I,42,GI₆-MEŠ,5,194888,0.0002155084,0.11904762
ṣalāmu I,42,tu-ṣa-li-mi,1,194888,0.0002155084,0.023809524
ṣalāmu I,42,iṣ-li-ma,1,194888,0.0002155084,0.023809524
ṣalāmu I,42,tu-ul-ta-aṣ-lim-šu₂,1,194888,0.0002155084,0.023809524
ṣalāmu I,42,iṣ-li-mu,1,194888,0.0002155084,0.023809524
ṣalāmu I,42,ṣa-lim,1,194888,0.0002155084,0.023809524
ṣalāmu I,42,ṣa-al-ma,1,194888,0.0002155084,0.023809524
mehû I,34,me-he₂-e,1,194888,0.00017445917,0.029411765
mehû I,34,me-hu-u₂,8,194888,0.00017445917,0.23529412
mehû I,34,me-he-e,14,194888,0.00017445917,0.4117647
mehû I,34,me-hu-u,5,194888,0.00017445917,0.14705883
mehû I,34,me₂-ha-a,2,194888,0.00017445917,0.05882353
mehû I,34,me-ha-a-am,1,194888,0.00017445917,0.029411765
mehû I,34,me₂-he-e,2,194888,0.00017445917,0.05882353
mehû I,34,{im}DAL.HA.MUN,1,194888,0.00017445917,0.029411765
berqu I,27,bir₂-qi₂,1,194888,0.00013854112,0.037037037
berqu I,27,bir-qu,2,194888,0.00013854112,0.074074075
berqu I,27,NIM.GIR₂,22,194888,0.00013854112,0.8148148
berqu I,27,bir-qi₂,2,194888,0.00013854112,0.074074075
kūṣu I,30,ku-uṣ-ṣi,2,194888,0.00015393457,0.06666667
kūṣu I,30,EN.TE.NA,19,194888,0.00015393457,0.6333333
kūṣu I,30,ku-ṣi,1,194888,0.00015393457,0.033333335
kūṣu I,30,ku-uṣ,1,194888,0.00015393457,0.033333335
kūṣu I,30,ku-uṣ-ṣu,3,194888,0.00015393457,0.1
kūṣu I,30,SED,2,194888,0.00015393457,0.06666667
kūṣu I,30,kuṣ₂-ṣi,1,194888,0.00015393457,0.033333335
kūṣu I,30,kuṣ₂-ṣu,1,194888,0.00015393457,0.033333335
našāku I,7,i-na-aš₂-ša-ak,1,194888,3.5918067E-05,0.14285715
našāku I,7,u₂-na-ša-ku,1,194888,3.5918067E-05,0.14285715
našāku I,7,liš-šu-ka,2,194888,3.5918067E-05,0.2857143
našāku I,7,u₂-na-šak,1,194888,3.5918067E-05,0.14285715
našāku I,7,iš-šu-ku,1,194888,3.5918067E-05,0.14285715
našāku I,7,na-šik,1,194888,3.5918067E-05,0.14285715
šanû I,119,MAN-nu,1,194888,0.0006106071,0.008403362
šanû I,119,ša₂-nu-u₂,8,194888,0.0006106071,0.067226894
šanû I,119,ša₂-nu-tu₂,2,194888,0.0006106071,0.016806724
šanû I,119,MIN-u₂,5,194888,0.0006106071,0.042016808
šanû I,119,ša₂-ni-i,5,194888,0.0006106071,0.042016808
šanû I,119,MAN-u₂,33,194888,0.0006106071,0.27731094
šanû I,119,MIN₃-u₂,4,194888,0.0006106071,0.033613447
šanû I,119,2{+i},5,194888,0.0006106071,0.042016808
šanû I,119,ša₂-ni-tu₂,2,194888,0.0006106071,0.016806724
šanû I,119,ša₂-ni-ti,4,194888,0.0006106071,0.033613447
šanû I,119,MAN-tu₄,1,194888,0.0006106071,0.008403362
šanû I,119,2.KAM,3,194888,0.0006106071,0.025210084
šanû I,119,MIN-i,5,194888,0.0006106071,0.042016808
šanû I,119,ša₂-nam-ma,7,194888,0.0006106071,0.05882353
šanû I,119,2-u₂,6,194888,0.0006106071,0.05042017
šanû I,119,MIN,17,194888,0.0006106071,0.14285715
šanû I,119,ša-ni-i,1,194888,0.0006106071,0.008403362
šanû I,119,2.KAM@v,2,194888,0.0006106071,0.016806724
šanû I,119,ša-nam-ma,1,194888,0.0006106071,0.008403362
šanû I,119,ša-nu-um,2,194888,0.0006106071,0.016806724
šanû I,119,ša₂-num-ma,1,194888,0.0006106071,0.008403362
šanû I,119,2-i,2,194888,0.0006106071,0.016806724
šanû I,119,ša₂-nu-u₂-tu₂,2,194888,0.0006106071,0.016806724
ahītu I,19,a-hi-it,1,194888,9.7491895E-05,0.05263158
ahītu I,19,a-hat,3,194888,9.7491895E-05,0.15789473
ahītu I,19,a-hi-a-at,1,194888,9.7491895E-05,0.05263158
ahītu I,19,BAR-it,1,194888,9.7491895E-05,0.05263158
ahītu I,19,a-hi-tam-ma,2,194888,9.7491895E-05,0.10526316
ahītu I,19,a-hi-a-tu-ka,1,194888,9.7491895E-05,0.05263158
ahītu I,19,a-hi-a-ti-ka,1,194888,9.7491895E-05,0.05263158
ahītu I,19,a-hi-tu₄,4,194888,9.7491895E-05,0.21052632
ahītu I,19,a-ha-ti,2,194888,9.7491895E-05,0.10526316
ahītu I,19,a-hi-tu₂,1,194888,9.7491895E-05,0.05263158
ahītu I,19,a-ha-tu₄,1,194888,9.7491895E-05,0.05263158
ahītu I,19,a-ha-a-ta,1,194888,9.7491895E-05,0.05263158
mītu I,58,BA.UŠ₂,1,194888,0.00029760684,0.01724138
mītu I,58,mi-i-tu₂,1,194888,0.00029760684,0.01724138
mītu I,58,UG₇,3,194888,0.00029760684,0.05172414
mītu I,58,{lu₂}UŠ₂,9,194888,0.00029760684,0.15517241
mītu I,58,LU₂.UŠ₂,2,194888,0.00029760684,0.03448276
mītu I,58,ADDA,3,194888,0.00029760684,0.05172414
mītu I,58,UŠ₂,11,194888,0.00029760684,0.18965517
mītu I,58,mi-ta,3,194888,0.00029760684,0.05172414
mītu I,58,AD₆,1,194888,0.00029760684,0.01724138
mītu I,58,me-ta-at-ni,1,194888,0.00029760684,0.01724138
mītu I,58,mi-i-ti,4,194888,0.00029760684,0.06896552
mītu I,58,UŠ₂-MEŠ,3,194888,0.00029760684,0.05172414
mītu I,58,LU₂.UG₇,2,194888,0.00029760684,0.03448276
mītu I,58,LU₂.UG₇.MEŠ,1,194888,0.00029760684,0.01724138
mītu I,58,mi-tu-tu,3,194888,0.00029760684,0.05172414
mītu I,58,mi-tum,1,194888,0.00029760684,0.01724138
mītu I,58,mi-ti,1,194888,0.00029760684,0.01724138
mītu I,58,mi-tu₄,2,194888,0.00029760684,0.03448276
mītu I,58,LU₂.UG₅.GA,1,194888,0.00029760684,0.01724138
mītu I,58,{lu₂}UŠ₂-MEŠ,3,194888,0.00029760684,0.05172414
mītu I,58,me-ti,1,194888,0.00029760684,0.01724138
mītu I,58,BAD-MEŠ,1,194888,0.00029760684,0.01724138
uskāru I,13,UD.SAKAR,1,194888,6.670498E-05,0.07692308
uskāru I,13,as-ka-ru,3,194888,6.670498E-05,0.23076923
uskāru I,13,U₄.SAKAR,8,194888,6.670498E-05,0.61538464
uskāru I,13,U₄.SAKAR-MEŠ,1,194888,6.670498E-05,0.07692308
gimuššu I,1,GI.MUŠ,1,194888,5.131152E-06,1
padānu I,133,GIR₂,122,194888,0.00068244326,0.91729325
padānu I,133,pa-da-nim,1,194888,0.00068244326,0.007518797
padānu I,133,GIR₃,5,194888,0.00068244326,0.037593983
padānu I,133,pa-dan-ka,2,194888,0.00068244326,0.015037594
padānu I,133,pa-da-na,1,194888,0.00068244326,0.007518797
padānu I,133,GIR₂-MEŠ,1,194888,0.00068244326,0.007518797
padānu I,133,pa-da-nu,1,194888,0.00068244326,0.007518797
kabāsu I,31,kab-su-ma,1,194888,0.00015906572,0.032258064
kabāsu I,31,ak-bu-sa,1,194888,0.00015906572,0.032258064
kabāsu I,31,ka-ba-su,1,194888,0.00015906572,0.032258064
kabāsu I,31,ka-bi-is,11,194888,0.00015906572,0.3548387
kabāsu I,31,ku-bu-us,1,194888,0.00015906572,0.032258064
kabāsu I,31,ZUKUM,1,194888,0.00015906572,0.032258064
kabāsu I,31,ka-ba-si-šu₂,1,194888,0.00015906572,0.032258064
kabāsu I,31,ka-bi-is-ma,1,194888,0.00015906572,0.032258064
kabāsu I,31,ka-bi-su,2,194888,0.00015906572,0.06451613
kabāsu I,31,kub-si-ma,1,194888,0.00015906572,0.032258064
kabāsu I,31,ak-bu-us,1,194888,0.00015906572,0.032258064
kabāsu I,31,kab-su,2,194888,0.00015906572,0.06451613
kabāsu I,31,a-kab-ba-as,1,194888,0.00015906572,0.032258064
kabāsu I,31,ak-bu-su,1,194888,0.00015906572,0.032258064
kabāsu I,31,i-kab-ba-as,1,194888,0.00015906572,0.032258064
kabāsu I,31,u₂-kab-bi-su,1,194888,0.00015906572,0.032258064
kabāsu I,31,ak-ta-ba-as-ka,1,194888,0.00015906572,0.032258064
kabāsu I,31,kab-sat,1,194888,0.00015906572,0.032258064
kabāsu I,31,u₂-kab-bi-is,1,194888,0.00015906572,0.032258064
parakku I,63,BARA₂,33,194888,0.0003232626,0.52380955
parakku I,63,BARA₂-MEŠ,11,194888,0.0003232626,0.17460318
parakku I,63,pa-rak-ku,5,194888,0.0003232626,0.07936508
parakku I,63,BARA₂-ME,2,194888,0.0003232626,0.031746034
parakku I,63,pa-rak-ki-šu₂,1,194888,0.0003232626,0.015873017
parakku I,63,pa-rak,2,194888,0.0003232626,0.031746034
parakku I,63,pa-rak-ka,1,194888,0.0003232626,0.015873017
parakku I,63,pa-rak-ki,6,194888,0.0003232626,0.0952381
parakku I,63,BARA₂-ku-nu,1,194888,0.0003232626,0.015873017
parakku I,63,BARA₂-ki,1,194888,0.0003232626,0.015873017
hadādu I,4,i-had-du-ud,4,194888,2.0524609E-05,1
biblu I,18,bi-ib-lu₄,7,194888,9.2360744E-05,0.3888889
biblu I,18,bi-ib-lu,2,194888,9.2360744E-05,0.11111111
biblu I,18,bi-bil,7,194888,9.2360744E-05,0.3888889
biblu I,18,bi-bil-a-ni,1,194888,9.2360744E-05,0.055555556
biblu I,18,bi-ib-lat,1,194888,9.2360744E-05,0.055555556
kullumu I,30,u₂-kal-lam,7,194888,0.00015393457,0.23333333
kullumu I,30,li-kal-lim,5,194888,0.00015393457,0.16666667
kullumu I,30,IGI-im,1,194888,0.00015393457,0.033333335
kullumu I,30,tu-kal-lam,1,194888,0.00015393457,0.033333335
kullumu I,30,uk-tal-lim,2,194888,0.00015393457,0.06666667
kullumu I,30,mu-kal-lim,3,194888,0.00015393457,0.1
kullumu I,30,u₂-kal-lim-ma,2,194888,0.00015393457,0.06666667
kullumu I,30,u₂-kal-lim-an-ni,1,194888,0.00015393457,0.033333335
kullumu I,30,tu-kal-lim,1,194888,0.00015393457,0.033333335
kullumu I,30,uk-tal₂-lim,1,194888,0.00015393457,0.033333335
kullumu I,30,tu-kal-la-me,1,194888,0.00015393457,0.033333335
kullumu I,30,li-kal-im,1,194888,0.00015393457,0.033333335
kullumu I,30,tu-kal-lam-šu₂,1,194888,0.00015393457,0.033333335
kullumu I,30,PAD₃,2,194888,0.00015393457,0.06666667
kullumu I,30,u₂-ka-la-ma,1,194888,0.00015393457,0.033333335
šāru I,106,IM.LIMMU₂.BA,5,194888,0.00054390216,0.047169812
šāru I,106,IM,34,194888,0.00054390216,0.3207547
šāru I,106,ša-a-ri,3,194888,0.00054390216,0.028301887
šāru I,106,TUM₉-MEŠ,2,194888,0.00054390216,0.018867925
šāru I,106,ša₂-a-ra,1,194888,0.00054390216,0.009433962
šāru I,106,IM.LIMMU₅.BA,1,194888,0.00054390216,0.009433962
šāru I,106,ša₂-a-ri,16,194888,0.00054390216,0.1509434
šāru I,106,TUM₉.LIMMU₅.BA,1,194888,0.00054390216,0.009433962
šāru I,106,TUM₉,14,194888,0.00054390216,0.13207547
šāru I,106,ša-a-ru,2,194888,0.00054390216,0.018867925
šāru I,106,IM-šu₂-nu,1,194888,0.00054390216,0.009433962
šāru I,106,ša₂-a-ru,5,194888,0.00054390216,0.047169812
šāru I,106,ša-ar-ka,1,194888,0.00054390216,0.009433962
šāru I,106,{im}LIMMU₅.BA,1,194888,0.00054390216,0.009433962
šāru I,106,ša-ri-im,1,194888,0.00054390216,0.009433962
šāru I,106,IM-MEŠ,1,194888,0.00054390216,0.009433962
šāru I,106,ša₂-ar,2,194888,0.00054390216,0.018867925
šāru I,106,ša-ar,2,194888,0.00054390216,0.018867925
šāru I,106,TU₁₅,6,194888,0.00054390216,0.056603774
šāru I,106,TU₁₅-ka,1,194888,0.00054390216,0.009433962
šāru I,106,TU₁₅{+i}-ka,1,194888,0.00054390216,0.009433962
šāru I,106,IM-ka-ma,1,194888,0.00054390216,0.009433962
šāru I,106,ša-ru,2,194888,0.00054390216,0.018867925
šāru I,106,ša₂-ru,1,194888,0.00054390216,0.009433962
šāru I,106,TUM₉-ka,1,194888,0.00054390216,0.009433962
ziāqu I,14,i-zi-qa,2,194888,7.183613E-05,0.14285715
ziāqu I,14,za-qa,1,194888,7.183613E-05,0.071428575
ziāqu I,14,li-zi-qa-am-ma,5,194888,7.183613E-05,0.35714287
ziāqu I,14,ta-zi-qa-ni,1,194888,7.183613E-05,0.071428575
ziāqu I,14,za-a-qi₂,1,194888,7.183613E-05,0.071428575
ziāqu I,14,li-zi-qam-ma,2,194888,7.183613E-05,0.14285715
ziāqu I,14,i-ziq-qu,1,194888,7.183613E-05,0.071428575
ziāqu I,14,i-za-qa,1,194888,7.183613E-05,0.071428575
mil-ki,2,mil-ki,2,194888,1.0262304E-05,1
abtu I,8,ab-ta,1,194888,4.1049218E-05,0.125
abtu I,8,ab-ti₃,3,194888,4.1049218E-05,0.375
abtu I,8,GUL,3,194888,4.1049218E-05,0.375
abtu I,8,ia-ab-ti,1,194888,4.1049218E-05,0.125
Borsippa I,36,bar₂-sip₂{ki},28,194888,0.00018472149,0.7777778
Borsippa I,36,bar-sip₃{ki},7,194888,0.00018472149,0.19444445
Borsippa I,36,bar(sip)-sip{ki},1,194888,0.00018472149,0.027777778
māhirānu I,3,ma-hi-ra-nu,1,194888,1.5393456E-05,0.33333334
māhirānu I,3,ma-hir-nu,2,194888,1.5393456E-05,0.6666667
Nabu-zer-iddin I,15,{m}{d}+AG-NUMUN-MU,12,194888,7.6967284E-05,0.8
Nabu-zer-iddin I,15,{m}{d}AG-NUMUN-SUM-na,1,194888,7.6967284E-05,0.06666667
Nabu-zer-iddin I,15,{m}{d}AG-NUMUN-MU,1,194888,7.6967284E-05,0.06666667
Nabu-zer-iddin I,15,{m}{d}50-NUMUN-MU,1,194888,7.6967284E-05,0.06666667
mūtaqu I,1,mu-taq,1,194888,5.131152E-06,1
